Timestamps,Region_1,Region_2,Region_3,Region_4,Region_5,Region_6
69.4,0.011994119955565631,0.0016520540044618144,0.0023839141416986246,-0.0008226121929008619,0.013765868324252957,0.0034248134827506143
69.5,0.011601917841832824,0.001491776127665311,0.0019927523178144843,-0.0010209384242237211,0.013329446926872839,0.003161881154141756
69.60000000000001,0.011211606984764155,0.001336499629017864,0.0016063658394228364,-0.0012138750130630043,0.01288954635298302,0.002900653712349358
69.7,0.01082408275242127,0.001186475196563769,0.0012255321354569327,-0.0014010625006459475,0.012447208936996185,0.002641682825913987
69.8,0.0104401868306925,0.0010419209060107744,0.0008509786957361702,-0.0015821750236236676,0.012003435994762448,0.0023854895646319716
69.9,0.010060707256606813,0.0009030233364676094,0.0004833830845107202,-0.001756919836033416,0.011559186671661722,0.0021325641654901086
70.0,0.009686378672952557,0.0007699387484963748,0.00012337316666641794,-0.0019250367136900018,0.011115377045312479,0.0018833659451052225
70.10000000000001,0.009317882781903316,0.0006427943119416403,-0.000228472472675647,-0.002086297253680229,0.01067287946492668,0.0016383233467899493
70.2,0.008955848977591826,0.0005216893726263586,-0.000571623933429407,-0.0022405040809262934,0.010232522109469037,0.0013978341105663926
70.3,0.008600855138682114,0.0004066967479103758,-0.00090559924790268,-0.002387489973055529,0.009795088747969484,0.0011622655552737209
70.4,0.008253428563165542,0.0002978640420112344,-0.001229963486475286,-0.002527116914125941,0.009361318686348177,0.0009319549626200759
70.5,0.007914047029615215,0.0001952149733367872,-0.0015443277369067638,-0.0026592750871141857,0.008931906885203112,0.0007072100531757474
70.60000000000001,0.0075831399698524,9.875070663212581e-05,-0.0018483479716832323,-0.0027838818144455594,0.00850750423421795,0.0004883095451113782
70.7,0.007261089739624709,8.451183814772018e-06,-0.0021417238169207445,-0.002900880455227695,0.008088717969154365,0.0002755037867454016
70.8,0.006948232973987707,-7.572355249075156e-05,-0.0024241972355533966,-0.0030102392672965543,0.007676112218930403,6.901545495290865e-05
70.9,0.0066448620164287426,-0.00015383204726830972,-0.0026955511366774836,-0.0031119502415927203,0.007270208669814185,-0.00013095968873029864
71.0,0.0063512264106469875,-0.00022595013785848883,-0.0029556079222034185,-0.0032060279158807113,0.006871487335335007,-0.0003242519914739156
71.10000000000001,0.006067534445184992,-0.0002921696789370778,-0.0032042279812248835,-0.003292508174307108,0.00648038742073863,-0.0005107170589676931
71.2,0.005793954741788126,-0.00035259729110216544,-0.003441308141823247,-0.0033714470388099926,0.006097308271523086,-0.000690234868186919
71.3,0.005530617879039836,-0.0004073531360423764,-0.003666780089361838,-0.003442919457927506,0.005722610396224744,-0.0008627088491863401
71.4,0.005277618043492884,-0.00045656972085975225,-0.003880608759692059,-0.003507018098109914,0.005356616554187195,-0.0010280649416191938
71.5,0.005035014701385266,-0.0005003907336149977,-0.004082790715078928,-0.0035638521422095225,0.004999612899399941,-0.0011862506314246314
71.60000000000001,0.004802834284244931,-0.0005389699120442067,-0.004273352510091296,-0.0036135460994261674,0.004651850172267504,-0.0013372339726241806
71.7,0.004581071882177454,-0.0005724699471159816,-0.004452349054155318,-0.003656238630601687,0.004313544931686693,-0.0014810025988227324
71.8,0.0043696929391710765,-0.0006010614227927595,-0.004619861976944593,-0.0036920813923876873,0.003984880820243224,-0.0016175627287151524
71.9,0.004168634945178063,-0.0006249217931262159,-0.004775998002283038,-0.003721237903461696,0.0036660098558086215,-0.0017469381695853878
72.0,0.00397780912057827,-0.0006442343973426698,-0.0049208873354936395,-0.0037438824354759396,0.0033570537434458743,-0.0018691693223786855
72.10000000000001,0.0037971020888336753,-0.0006591875134834784,-0.005054682068826292,-0.0037601989311986245,0.0030581052017828497,-0.0019843121917475495
72.2,0.0036263775315196673,-0.0006699734521204083,-0.005177554610501626,-0.003770379952793905,0.002769229297319116,-0.002092437404851618
72.3,0.0034654778227554404,-0.0006767876900216164,-0.005289696140612365,-0.0037746256617805308,0.00249046478230512,-0.0021936292413635367
72.4,0.0033142256399032546,-0.0006798280437734952,-0.005391315097065323,-0.0037731428321414393,0.002221825431891748,-0.0022879846770749008
72.5,0.0031724255471870695,-0.0006792938835230125,-0.005482635694777613,-0.003766143898041524,0.0019633013762022865,-0.002375612443500103
72.60000000000001,0.003039865548733708,-0.0006753853871142827,-0.005563896481337037,-0.0037538460375742444,0.00171486042296059,-0.0024566321058592036
72.7,0.0029163186084149957,-0.0006683028344100994,-0.005635348931472887,-0.0037364702934174665,0.0014764493671952281,-0.0025311731612682816
72.8,0.0028015441339848857,-0.0006582459415572732,-0.005697256082466182,-0.003714240731125606,0.0012479952847531267,-0.0025993741588166822
72.9,0.0026952894232033357,-0.000645413234875877,-0.005749891212352656,-0.0036873836356016826,0.0010294068066273511,-0.002661381843028723
73.0,0.0025972910702791304,-0.0006300014637211561,-0.005793536562225822,-0.0036561267459527358,0.0008205753702259616,-0.002717350322706348
73.10000000000001,0.002507276328132847,-0.0006122050533351897,-0.005828482105689927,-0.0036206985299415,0.0006213764493470499,-0.0027674402637842535
73.2,0.0024249644289034,-0.0005922155947259448,-0.005855024363799671,-0.003581327496452978,0.0004316707536407155,-0.0028118181113474137
73.3,0.002350067857953546,-0.0005702213728461006,-0.005873465268460749,-0.003538241547131365,0.0002513054009326714,-0.002850655338432103
73.4,0.002282293581003803,-0.0005464069318130876,-0.0058841110742768625,-0.003491667366563181,8.011505894370713e-05,-0.002884127723311881
73.5,0.002221344222742954,-0.0005209526767113395,-0.005887271319638409,-0.0034418298508597954,-8.20769443742923e-05,-0.0029124146553527455
73.60000000000001,0.0021669191966437558,-0.0004940345107645906,-0.005883257836769215,-0.0033889515738556334,-0.00023545754452900813,-0.002935698470618934
73.7,0.0021187157838696933,-0.00046582350778290896,-0.0058723838117168605,-0.0033332522908889337,-0.00038022289720810186,-0.002954163816238315
73.8,0.002076430162020167,-0.0004364856181746553,-0.005854962893198523,-0.003274948478912307,-0.0005165773714062603,-0.0029679970451313214
73.9,0.0020397583830711794,-0.00040618140768847584,-0.005831308350211232,-0.0032142529122801636,-0.0006447325794751243,-0.00297738564098866
74.0,0.0020083973000596172,-0.00037506582798910713,-0.005801732278107377,-0.0031513742734452363,-0.0007649064445490707,-0.0029825176733432658
74.10000000000001,0.0019820454414694916,-0.00034328801855592136,-0.005766544853100984,-0.003086516797960462,-0.0008773223045154294,-0.002983581281822763
74.2,0.0019604038336780275,-0.00031099113862829064,-0.005726053634390645,-0.003019879952733682,-0.0009822080534192042,-0.002980764189694299
74.3,0.0019431767717908326,-0.00027831222799949376,-0.005680562913064684,-0.002951658146486437,-0.0010797953207925964,-0.0029742532465718632
74.4,0.0019300725391105595,-0.00024538209556737985,-0.00563037310695659,-0.002882040471385099,-0.0011703186889466832,-0.002964233999886874
74.5,0.0019208040753950061,-0.00021232523465402616,-0.005575780200567737,-0.002811210474799099,-0.0012540149478894435,-0.0029508902945056046
74.60000000000001,0.0019150895946438132,-0.00017925976382153393,-0.005517075229010682,-0.00273934596006225,-0.001331122387922402,-0.0029344039001114224
74.7,0.001912653153153595,-0.0001462973919695326,-0.005454543804875653,-0.002666618815102118,-0.001401880129727677,-0.002914954165831073
74.8,0.001913225168420873,-0.00011354340664636122,-0.005388465686918531,-0.0025931948678190268,-0.0014665274913322084,-0.002892717701338435
74.9,0.001916542890276415,-8.109668409560091e-05,-0.005319114389257731,-0.002519233766992529,-0.0015253033920436456,-0.0028678680840957395
75.0,0.001922350824521489,-4.904972025847351e-05,-0.0052467568299884955,-0.0024448888876432745,-0.0015784457919652039,-0.0028405755915186614
75.10000000000001,0.0019304011107665155,-1.7488681172617802e-05,-0.005171653017786497,-0.0023703072596012375,-0.0016261911671495136,-0.002811006957724449
75.2,0.0019404538555936855,1.35065283975087e-05,-0.005094055775186058,-0.0022956295181190897,-0.0016687740196087615,-0.002779325154028744
75.3,0.0019522774221996464,4.386217923370138e-05,-0.005014210497203642,-0.002220989875382266,-0.0017064264212787107,-0.002745689192298514
75.4,0.0019656486780019414,7.351061611618935e-05,-0.0049323549438897865,-0.002146516111736886,-0.0017393775912716498,-0.002710253950420047
75.5,0.0019803532016467755,0.00010239014165239428,-0.004848719065405203,-0.0020723295854853663,-0.0017678535055690714,-0.0026731700190435153
75.60000000000001,0.0019961854509147553,0.0001304448866659385,-0.004763524858204762,-0.001998545260113684,-0.0017920765382584464,-0.0026345835687503556
75.7,0.002012948893078906,0.00015762466831593372,-0.004676986250906539,-0.0019252717478311274,-0.0018122651333831363,-0.002594636236781465
